epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s
1,0.5751390464211765,0.5323055528496441,0.33590436989539546,0.18486112425695003,0.0,0.01674706687366492,0.3473697586896572,0.3356208225831072,0.11736505347839062,0.00024859592288502177,0.0,0.016280541979172763,0.0004110331534847892,4.5038480165757635,0.02243793349554564,184.23033022880554
2,0.24753202058767018,0.241365112285865,0.0616594210070999,1.935069090474204e-05,0.0,0.013111130113860494,0.24031307643398325,0.23462889058158753,0.05683825327519407,7.2373265025971895e-06,0.0,0.011997582262104496,0.0009451659653397465,0.41871329755767395,0.04056043328439936,184.19881582260132
3,0.22261179811076115,0.2175941268472295,0.05017349297965044,6.490322438797815e-06,0.0,0.01258469369066389,0.22806725635173472,0.22288481336324772,0.05179975649460833,4.935606453882622e-05,0.0,0.012217806880065102,0.0015519101429749846,0.0884157855271999,0.03956593642447223,183.95227479934692
4,0.2249080354445859,0.21975264019872012,0.05147527726367116,0.00015736842534878586,0.0,0.011038626299092644,0.22760921288677988,0.22245149441221926,0.05156170471789355,3.0970493719692926e-05,0.0,0.011641281310151866,0.0019467253815796165,0.06393328835133855,0.042229427222875836,184.15118074417114
5,0.22329361842651116,0.2181553669665989,0.05136689869686961,3.1261894060949804e-05,0.0,0.011133372406230161,0.22716543110127144,0.22199835247815924,0.05125940016451034,0.0008227764136732885,0.0,0.010626599093542454,0.0019886063035814703,0.07521672835573553,0.04711544600890038,182.9432361125946
6,0.22565298535321887,0.2204375780726734,0.05201839511527827,0.0002713717727386354,0.0,0.011333982313149854,0.22716406510865433,0.2220346544017183,0.05128738163237242,1.3445795643069977e-05,0.0,0.011208457525502494,0.0019003842154692986,0.11372204482751458,0.04427994538019312,182.8868443965912
7,0.21646466043434645,0.21171056275304995,0.047469855330296254,0.00014225909636288156,0.0,0.010443441082086218,0.2279148872228379,0.2227264371641139,0.051768067055084604,0.00023285773352925274,0.0,0.012197856345471549,0.001732247892930059,0.08155133093486687,0.03964554322289025,182.90704655647278
8,0.2198723114634815,0.21485243765147108,0.05005566093972639,0.00028616364853692894,0.0,0.011054640993671982,0.22681267179073172,0.22169687313602326,0.051118193967069715,7.95700497814749e-05,0.0,0.0105110106177311,0.0014991369860754612,0.0890918663800939,0.047675861957225396,182.48635911941528
9,0.23033879407142338,0.2250085658932987,0.05313941418732467,0.0003257526533712065,0.0,0.011091648723537984,0.22653506823042605,0.22141594075142068,0.051149356862569745,8.382831054482363e-05,0.0,0.010817373072371838,0.0012217644219699013,0.09231056291610003,0.046206890268528714,183.39566016197205
10,0.2244716259601869,0.21929293514082307,0.05169758494257143,0.00017864584742710576,0.0,0.01068411792971586,0.2258794334657649,0.22079947337191155,0.050721878681252615,0.00015543634277066226,0.0,0.00990608741747255,0.0009247759701636075,0.13217387945930426,0.05078104003629786,183.57179880142212
11,0.2231384995344438,0.21805755907767696,0.050624407538653986,0.00036997191480287784,0.0,0.010986970524352633,0.22603272424733384,0.22094283982160243,0.05080485159650128,0.00018800199349572452,0.0,0.009922146633703341,0.0006345603579119217,0.12771776951849462,0.05069378240311399,184.41276860237122
12,0.22263407130774698,0.21746657326033242,0.05109258836233302,0.001164773335985477,0.0,0.010204942914118107,0.2259881761162839,0.2208984430007478,0.05083274634237936,0.000129167043927195,0.0,0.009888899482865917,0.0003769045159536446,0.14034077851101756,0.050848228460613716,183.56170463562012
13,0.2184867619291732,0.2135811091253632,0.04902961716349972,5.383325587660549e-05,0.0,0.010156020056456327,0.22609180235799323,0.22098583054352314,0.05105632350363947,6.825182887776928e-06,0.0,0.010057907308788692,0.00017470229655080745,0.16571559034974168,0.05000376162376809,183.01108717918396
14,0.2223779033673437,0.2173087640028251,0.050688072784166587,6.6748544620503184e-06,0.0,0.010102202527617154,0.2256017897198809,0.22052980071686684,0.05071682731640783,6.169668949951301e-06,0.0,0.009670999451005396,4.592025424717672e-05,0.14445902234384497,0.05197435736339143,183.5768392086029
15,0.2221795560105851,0.21707810771308447,0.05099455346108267,3.989790536108654e-05,0.0,0.009707702294384179,0.2255927175283432,0.2205208571667367,0.05071556788096403,6.118085293758455e-06,0.0,0.009708658395771017,2.0012386521138383e-06,0.13855903391775332,0.051780623364004685,184.929190158844
